is_Enh	H3k27acStd	H3k4me1Std	H3k4me2Std	H3k9acStd	H3k4me3Std	H2azStd	H3k79me2Std	P300Std	ATAC	Hdac2a300705aStd	Hdac1sc6298Std	H3k36me3Std
1	18.9099998511374	24.7074999511242	5.10500000417233	13.0100000202656	2.98499998450279	23.6325001716614	3.48499996960163	36.7274997234344	0.0032683356871712	29.3975002467632	25.2125002741814	3.3049999922514
1	9.93999993801117	32.9000001251698	19.0700000226498	14.6087500751019	9.01124998927116	37.254999935627	3.62124999985099	25.5649999380112	0.00444827094357606	24.7224998623133	34.1212499588728	2.94874999905005
1	15.9361538566076	61.6107693452102	20.8753845599981	21.096923149549	18.8107692370048	5.12730767635199	171.209615854117	24.3226923575768	0.00304043411701199	26.3461539103435	23.6857691819851	11.5730769336224
1	21.5631818771362	73.0990907062184	20.9309091459621	22.2109092203054	11.2709091305733	6.67909095233137	145.302272883329	30.0727271816947	0.00494352887885642	29.8290909203616	31.6090909676118	17.02590902827
1	22.8449999094009	59.5139998912811	20.1369999647141	24.8570001125336	14.257000041008	5.96099995970726	117.338000106812	27.7540001869202	0.00475855605915422	29.9659997463226	23.6629999876022	17.0030000329018
1	7.58500003814697	45.8550002574921	12.7650000154972	15.817499935627	6.67500004172325	5.28500002622604	95.6025004386902	22.0199999809265	0.00179858508352481	23.1175004243851	24.5549998879433	17.8525000810623
1	16.0849999785423	46.8449997901917	10.8125	11.9099999666214	8.7174998819828	3.94249995052814	139.407500743866	30.5600001811981	0.00275944900131435	18.5424999892712	26.7899998426437	16.7449998855591
1	12.758333325386	49.3816664218903	14.5250000357628	11.0616667866707	12.159999926885	7.37499997019768	120.375000794729	29.7250000635783	0.00820255913383638	28.2550001541773	24.2650000651677	13.898333321015
1	22.6892858062472	68.1735711778913	39.5228571210589	38.6742854969842	28.4385713934898	8.76285716465541	198.615713936942	22.2678570747375	0.00446357128977979	31.4042860780443	29.2914287533079	9.37999998884542
1	10.414999961853	28.2533334096273	16.9700000286102	10.7216666936874	7.87666664520899	38.2716666857402	4.88833329081535	26.7866665522257	0.00465070682267348	29.8916670481364	29.699999888738	3.50333335002263
1	9.01999995112419	16.1624999344349	7.56250011920929	5.20000001788139	4.54000000655651	21.7024999856949	5.58249995112419	21.799999833107	0.00202383904117596	22.8924999833107	29.4800003767014	3.24000001698732
1	13.9500000536442	23.0150001049042	7.55499997735023	8.67600000277162	5.78600001335144	18.5870001554489	5.90300002992153	16.9220000207424	0.00119639194978663	19.2360000252724	13.2689998865128	4.76500000953674
1	54.4314284835543	102.38642849241	60.0635717255729	40.3942857810429	34.9328570706504	98.5007145064218	12.3221428734916	43.3942858151027	0.00982373272755337	54.1321427822113	57.5971432753972	5.52785712267671
1	5.5249999910593	50.5766665935516	5.92499999081095	16.7416665355364	6.01666667064031	23.1666667064031	8.6550000111262	31.779999812444	0.00245645478826191	36.2783332665761	25.0016667048136	5.48833335439364
1	1.27250000787899	5.15000000596046	2.70250000525266	4.92749999463558	0.902500007301569	6.85499995946884	0.590000002644956	4.36499997973442	0.00414618626664378	3.45750003680587	5.05500005185604	0.984999994747341
1	16.615000128746	29.1324994266033	74.1549997329712	43.1474999189377	65.5249998569489	77.9774992465973	16.777499973774	34.4824997186661	0.0060935103794327	53.1924996376038	67.55499958992	2.25500002456829
1	4.6700000166893	32.522500038147	9.86749997735023	16.0000000596046	6.71000000089407	52.0274999141693	5.08999997377396	30.4624999761581	0.00275235618581064	6.35749997152016	17.927500128746	3.05750001221895
1	4.14166666567326	14.385000060002	3.9666666785876	3.12833334505558	2.82166668648521	3.70833332588275	1.51000000350177	5.46499997315307	0.00256775875660727	4.2966666618983	5.75833334773779	2.15666665136814
1	10.4249999920527	21.1450000206629	23.9633334080378	9.12666674455007	16.8200000723203	59.2500004768372	3.43333330750465	24.5150000254313	0.0102007091481937	22.906666636467	26.011666337649	2.28166667123636
1	12.0383332371712	20.360000093778	18.0566668311755	11.5049999554952	7.27166662613551	42.9983331362406	6.57333332300186	19.6750001907349	0.000659061831477932	17.7633332411448	13.3066667020321	2.83666665355364
1	10.5133333206177	19.6216666301092	5.37333333492279	11.1483333508174	4.05333336194356	23.0449999570847	2.63666665554047	9.98999989032745	0.000395072502748614	11.1283333301544	9.05833327770233	0.409999998286366
1	31.6999998092651	10.6475000977516	25.5275002717972	46.9825001955032	19.259999871254	29.1624997854233	3.05749998986721	7.46500007808208	0.00116469352029526	5.82500003278255	8.64249986410141	0.5
1	6.03499998152256	8.82999996840954	6.09000000357628	10.6725001335144	5.16999997897074	33.4424998760223	0.822500001639128	5.22999998927116	9.60615019721445e-05	16.2349999547005	11.1949999928474	0.894999992102385
1	10.7050000429153	17.2150001525879	6.78250005841255	6.46250003576279	3.93500003218651	8.26500000059605	1.265000004787	9.04750004410744	0.000725866316915926	6.74250002205372	5.82749998569489	0.822499997448176
1	22.1925000548363	23.9174998998642	17.0624999403954	12.8049999177456	7.11750000715256	30.7724999189377	3.40249998494983	10.9975000023842	0.0020370374707818	19.7325000166893	19.3324998617172	0.642500000540167
1	7.42499998410543	13.9969999909401	3.31866667103022	5.48166667999079	2.37933333168427	7.87899998724461	1.41300000008196	8.13066667914391	0.00195604510788932	10.0650000296533	7.17533333500226	0.894666668400168
1	8.10999993979931	14.9125000238419	12.5625000596046	11.5600000321865	4.71249997615814	15.1375000476837	2.39499999955297	3.60750003159046	0.00258725834693905	5.28000002354383	3.83499993383884	1.54250000603497
1	22.7978571227619	16.4014285845416	3.91071428784302	13.022142891373	4.18928571737238	18.7835713837828	1.38285713975451	7.18428569819246	0.00159324672751349	7.0292856991291	5.84214284856405	1.58428571320006
1	19.6475000083447	20.9312500953674	9.40125000476837	5.60624997317791	4.87125001102686	36.2687498927116	0.597500001313165	9.60999998450279	0.000870726988823662	7.81374999880791	6.14374997839332	2.37499999627471
1	20.400000244379	19.1849999427795	18.9449999332428	12.8475001603365	18.3875001370907	53.672500371933	3.82500001788139	14.5400002002716	0.00304991421880914	7.4549999833107	8.29749998450279	2.53500000014901
1	8.03874998167157	14.9200000315905	4.50749999657273	10.5212500290945	6.07750002294779	25.9087499976158	4.25500001758337	7.38375002890825	0.000472498771105165	1.75000000465661	3.50875000283122	2.49125000275671
1	17.0333332618078	41.7466668287913	9.92333328723907	11.0799999634425	5.72166668872039	3.99666665494442	6.54166664679845	7.59833333889643	0.00055850616965472	7.15833329657714	8.22166663408279	8.46499997377396
1	20.7975001335144	28.3350001573563	14.2650000452995	3.1399999782443	6.74000000953674	7.00250001251698	4.67999997688457	13.8225000500679	0.00350826015503117	15.4274999499321	14.6224998235703	6.18999999761581
1	34.5066664616267	44.1666666666667	10.4350000023842	15.8633333444595	8.51833329598109	4.99499999980132	4.78500000635783	8.29833335677783	0.00219146316828604	7.48833333452543	8.58666667342186	9.35166673858961
1	20.1625000238419	23.071249961853	3.19250002223998	7.92124993354082	1.08750000409782	2.58124999236315	4.7649999782443	5.822500012815	0.000339270758358907	1.64250001311302	2.35874999966472	10.6037499606609
1	10.2300000190735	15.7316666543484	15.3266665935516	13.2666667203108	10.1600000858307	13.1666666467985	23.0733332236608	8.34000004331271	0.00146473275212581	3.61000000437101	6.77666661640008	4.1683333463346
1	11.277499973774	21.9925000667572	19.0900000333786	7.2124999165535	6.43999995291233	5.95999994874001	18.3975000977516	11.5700000524521	0.00149638515551487	3.12500001490116	16.197499871254	3.46749999374151
1	7.54125009849668	17.6687499284744	11.5775000974536	6.5350000038743	2.41625001840293	20.2212500423193	1.41749999672174	50.5912499725819	0.00180094928318795	14.1662500202656	14.1387500166893	1.68499999586493
1	7.49900001883507	25.7099999904633	14.5069999814034	5.04100000858307	6.70299999713898	10.9650000452995	1.00700000077486	13.9019999027252	0.00043993052674341	12.9950000323355	6.18199997022748	2.41699999757111
1	15.9549999237061	33.1725001335144	14.1499998569489	7.12999996542931	9.35749992728233	8.7325000166893	2.38250001519918	19.584999859333	0.00240771561031579	16.6650000810623	10.3550000935793	0.485000002197921
1	51.8459997177124	35.6710003376007	20.4020001411438	16.6050000190735	13.8699999809265	22.0850000858307	4.20199999213219	18.0660000085831	0.00108265945129097	5.52599999010563	15.6150000452995	4.46199996322393
1	31.656250089407	10.9662500545382	6.33250005543232	14.5762500613928	5.96250002272427	6.69874998182058	1.69125000480562	39.0487495027483	0.00619897510017836	13.2975000387523	12.380000023637	0.901250002905726
1	136.007498979568	9.88999998569489	45.2399998903275	73.9925001859665	30.2174999117851	21.8550000786781	3.67749997973442	26.1275002360344	0.00550505338356743	14.4350001364946	11.4475000500679	0.609999998938292
1	31.3916664520899	15.1649999221166	10.3466666936874	14.8633333047231	8.3049999276797	11.5983333488305	3.99500001470248	3.33833332856496	0.000664419437622807	1.27499999664724	1.58333333985259	2.49833332529912
1	17.2149998992682	8.34749997407198	1.74124999763444	7.6587500476744	2.64624996855855	18.51374989748	4.7024999782443	5.05375001579523	5.59884840458835e-05	1.29375000204891	3.12500000954606	1.70624999748543
1	8.86666664481163	18.3549999793371	11.9933332999547	8.60166666905085	6.98833336432775	18.1183332204819	1.03833333154519	14.8516666491826	0.000243969447001291	5.35333332419395	6.37666663589577	2.53500000108033
1	11.9883333469431	22.2299999793371	9.57833333810171	3.07833332320054	8.46166666348775	9.3133333226045	2.47333332213263	9.8200000723203	0.00212551994294093	7.17666664719582	4.66333335141341	0.34999999931703
1	16.8880001008511	13.7099999666214	33.4650000095367	34.3089997887611	21.2760001063347	5.7709999859333	77.051000213623	8.62600001096725	0.000598894057133293	7.46099995076656	15.8919999718666	3.28200001716614
1	12.2412499208003	15.5162499323487	9.28875006735325	6.61624998599291	4.10625002346933	8.64499996975064	1.28250000183471	11.9549999535084	0.000982835404711295	10.4837499558926	7.03624993562698	1.42749999649823
1	24.5350002646446	18.3199999332428	16.2550001144409	18.1650000214577	10.2249999344349	15.8324998617172	2.66749998927116	6.10249994695187	0.000857324980170233	8.1875	10.4974999725819	1.36499999836087
1	19.5187500417233	28.4862500727177	18.9150001108646	13.8812499493361	8.83749996125698	7.91625001654029	12.6637500226498	10.7425000369549	0.00142042740460965	10.5462500378489	12.934999987483	3.95749998092651
1	15.41333322227	21.8975001176198	8.82333330313365	7.42333336174488	4.42833335449298	15.0758333106836	2.21416666731238	10.0316666265329	0.00124050885780889	3.96833335173627	6.20500002304713	6.30999998717258
1	10.7900000214577	18.2150000333786	5.48249994218349	8.51625001803041	6.24124996364117	37.1424998641014	2.25750000216067	11.0050000324845	0.000576174742982403	9.60999999940395	4.44750001095235	1.56875000940636
1	20.3750000397364	18.2133334080378	7.9766666640838	12.291666696469	5.58000000255803	18.7349999646346	2.68333334087705	21.1424998342991	0.0020195770666578	12.6966666411608	10.7725000021358	2.11250000509123
1	41.5416665871938	37.5233333905538	23.4516667922338	18.0000001589457	13.2783333758513	23.2033333778381	1.78833332906167	12.3233333031336	0.000956362334157651	12.2666667004426	9.0466666718324	0.648333334674438
1	15.0583333671093	12.6316667000453	5.25249999513229	9.20749996354183	5.00583335012197	3.38916664198041	4.32916668554147	8.61249999701977	0.000802705580924036	5.23250002320856	2.93166665375854	9.68249995013078
1	12.1999999508262	11.028749987483	2.63750000391155	5.93750002607703	1.66500000469387	4.83250002376735	2.18375001451932	12.2225000131875	0.000155385344196475	1.76874999003485	3.5925000119023	1.49749999307096
1	9.84166661898295	27.8483335177104	12.7083333532015	9.44333331783613	9.57833331823349	3.07333332300186	31.3500000635783	13.3850000699361	0.000641564353366751	3.65500002602736	13.4866666396459	7.1583333214124
1	11.794999986887	17.4350000321865	4.18249998986721	8.4549999833107	1.41250000149012	20.0900002717972	3.35999998450279	12.9274999499321	0.000279899185625254	9.05500014126301	6.45749995112419	2.69250000268221
1	11.0490000009537	13.3070000052452	3.29299999959767	4.69399997964501	4.79900000691414	16.3360000133514	5.18499999642372	4.01199999637902	0.000639999018094386	3.82200000286102	3.52699998915195	4.48699996322393
1	37.1933334668477	37.6033331553141	19.7216669718424	25.724999944369	10.1183333794276	48.4916661580404	10.9233333667119	12.7716667254766	0.000577597601538097	16.0366665919622	14.5716665784518	2.92666665712992
1	42.4287502765656	22.762500077486	7.01500003039837	35.0312497615814	6.22750002145767	19.7512499690056	6.34124993905425	10.4249999821186	0.000144587044815125	5.9337500159163	2.9250000002794	2.33374999579974
1	73.4983336130778	24.2083335320155	10.8883333802223	48.4166665077209	12.2216667135557	15.8383332490921	3.25333332518737	8.97833334406217	0.000587598784331931	4.66500001307577	5.3783333102862	1.84166666679084
1	71.3731246739626	20.7662499547005	20.063125057146	29.0781250558794	12.4750000159256	12.9037500359118	3.67312500393018	11.8631250243634	0.00386371949811746	8.22250000131316	5.12375001981854	2.45312499196734
1	15.4921429359487	12.5507142181907	2.44428571207183	9.07714281603694	3.1164285599121	9.52428573902164	3.18285713238376	4.17499999382666	0.000451247148375842	3.28928571513721	4.0342857141846	2.16000000320907
1	10.5275000520051	16.1193750053644	8.38750002346933	8.61625000834465	4.84562498657033	17.7893749475479	6.81187502574176	6.48999996297061	0.000344460716046342	4.78562502749264	5.09875001758337	1.62937500316184
1	32.2997057998882	15.135588193641	23.4520588937928	23.8138235807419	14.7711764661705	24.9170588149744	12.9855882455321	10.708529425018	0.0012760429844018	8.05999998759259	12.6355882497395	2.43676470537834
1	10.3166667421659	10.3583332498868	8.15666663646698	5.58333337803682	4.61999999483426	23.4900001684825	4.0683333526055	7.11166667938232	0.000545449930759787	3.40999998400609	4.28999996185303	3.63500000536442
1	43.5724999904633	17.0800000429153	46.5199996232986	17.1799999475479	21.567499935627	38.647500038147	3.14000000059605	7.93249997496605	0.00388630336621645	5.60999992489815	30.8900001347065	1.31750000081956
1	8.2775000333786	22.6624999642372	14.5149999558926	7.82249993085861	5.092500038445	21.1574997901917	0.194999999832362	11.7650000154972	0.000908718630580552	2.44249999243766	7.71499989926815	0.16499999910593
1	15.5299998670816	25.3124998807907	14.5349999964237	1.90250001801178	7.82750004529953	1.52499999292195	1.48999998532236	12.1925000548363	0.000411183340565913	5.94249996542931	6.40000006556511	0.344999998807907
1	53.4199997335672	36.2262499928474	22.8331250548363	20.9574999660254	11.6493750289083	22.5268749296665	3.0256249938393	16.7412500679493	0.00308668436692187	22.1499999314547	17.9950001016259	1.64625001011882
1	18.0774998664856	6.26250001601875	14.3025000542402	25.0550000220537	4.93750006286427	23.9850001335144	0.627500001341105	8.13750004768372	0.00629500253033257	9.03250005841255	12.1625001132488	0.357500001788139
1	70.1975001096725	31.6949998736382	26.9762501716614	55.9087500274181	17.4674999266863	29.6600000560284	2.84499999880791	10.2837500423193	0.00149682493010005	13.6462500095367	13.4600000530481	3.46250001527369
1	6.30666663249334	11.849999944369	3.39000001053015	2.96000000089407	5.77333334585031	14.2999999721845	1.38333333780368	3.39499999582767	0.000413824606973018	9.96999997893969	4.55166664719582	2.93333333730698
1	35.5729998111725	29.9690001010895	33.1409998893738	17.3030001282692	14.1930000066757	50.9279997825623	3.90700000822544	21.585000038147	0.00287234462599008	11.2959999918938	12.5430000066757	1.60000000596046
1	13.9785713808877	27.2071428469249	10.1250000127724	3.80357142537832	5.61142855244023	24.389285504818	3.08071428803461	10.8421428373882	0.00130518127076357	8.58571430615016	6.68857141477721	1.85714286006987
1	13.9599999984105	23.7266664306323	7.9299999276797	6.2749999910593	4.99833335789541	22.5833335618178	2.65666667403032	11.1050000786781	4.32276749052107e-05	6.9200000166893	8.03000000119209	2.69833333293597
1	73.4874999374151	27.1581248342991	33.5981248468161	33.8250000476837	20.0487499833107	56.9749999344349	1.98187499726191	15.7368750721216	0.00615331926238923	14.0043749632314	10.9112500342308	2.95812500827014
1	19.6650001257658	26.6724998950958	3.61000000685453	8.70250001549721	1.26250000530854	38.4549998641014	3.54749998636544	4.79500000365078	4.80307509860722e-05	6.16750004887581	3.44499997794628	1.87750000506639
1	7.47749997675419	28.4649999141693	8.02249993383884	4.82250000908971	2.60000000149012	0.499999998137355	4.66000002622604	15.647500038147	0.000697919029771583	11.0224999785423	6.21999995410442	4.26999998837709
1	10.1850000292063	16.9399999976158	17.0920000076294	10.9539999961853	15.3749998092651	3.46400000154972	20.1650001049042	11.9039999961853	0.00339127121736237	9.79799990355968	14.18499994874	5.0450000166893
1	4.15833329657714	11.3833333651225	6.09999997665485	13.5400000413259	7.40333332618078	1.63333334277074	29.5016665458679	5.95499997337659	2.22364587898483e-05	5.96000000648201	2.74333333969116	8.36666671435038
1	5.6150000244379	18.5649999380112	8.72000002861023	5.63249996304512	6.41249997913837	10.0324999988079	2.19000001996756	9.93499997258186	0.00185391389137294	8.75250008702278	17.3150000572205	0.662499998696148
